,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
63,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 100}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.13584580421447753,0.005191130361783544
64,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 150}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8333333333333334,0.057524149518074386,0.23251125812530518,0.023673446046508995
65,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 200}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.08406863102383803,0.3127544403076172,0.06453111312579879
66,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.06872979501076824,0.4263836145401001,0.05509404405122619
67,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 300}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.580117654800415,0.07229808535474046
68,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 350}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.671515941619873,0.13198502332541495
69,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 400}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.7733941078186035,0.141776067930281
70,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 450}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7954166666666665,0.060594565671262056,0.9947930335998535,0.214795879995044
71,AdaBoostClassifier,"{'learning_rate': 0.1401, 'n_estimators': 500}",0.18333333333333332,0.22912878474779202,0.18333333333333332,0.22912878474779202,0.18,0.22271057451320087,0.7891666666666666,0.07329544475765343,0.824160361289978,0.12293676828438423
72,AdaBoostClassifier,"{'learning_rate': 0.1601, 'n_estimators': 100}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.15560414791107177,0.011780145409210203
